0,0,0,0,0,0,0,0,0,0,0,0,-8,-5,8,-292,-383,-28,-223,354,-351,343,-12,-179,-1115,1893,-725,-2,1,-52,82,-133,-36,-517,1033,-370,9,-6,-4,-98,-291,1433,-351,-162,186,-51,-712,949,-198,-40,52
"ТВО","№ ВД","1.К-сть одержаних бюлетенів","2.К-сть виборців, внесених до списку","3.К-сть виборців, внесених до витягу для голос. за місцем перебув.","4.К-сть невикор. бюлетенів","5.К-сть виборців, які отримали бюлетені у приміщ.","6.К-сть виборців, які отримали бюлетені за місцем перебув.","7.Загальна к-сть виборців, які отримали бюлетені","8.К-сть бюлетенів, що не підлягають врахуванню","9.К-сть виборців, які взяли участь у голосуванні","10.К-сть бюлетенів, визнаних недійсними","Балашов Геннадій","Безсмертний Роман","Богомолець Ольга","Богословська Інна","Бойко Юрій","Бондар Віктор","Ващенко Олександр","Вілкул Олександр","Габер Микола","Гриценко Анатолій","Данилюк Олександр","Дерев’янко Юрій","Журавльов Василь","Зеленський Володимир","Каплін Сергій","Кармазін Юрій","Кива Ілля","Корнацький Аркадій","Кошулинський Руслан","Кривенко Віктор","Купрій Віталій","Литвиненко Юлія","Ляшко Олег","Мороз Олександр","Наливайченко Валентин","Насіров Роман","Новак Андрій","Носенко Сергій","Петров Володимир","Порошенко Петро","Ригованов Руслан","Скоцик Віталій","Смешко Ігор","Соловйов Олександр","Тарута Сергій","Тимошенко Юлія","Тимошенко Юрій","Шевченко Ігор","Шевченко Олександр","Дата та час протоколу"
40,120199,636,627,45,240,357,39,396,0,396,5,3,0,0,0,27,0,0,36,0,18,0,0,0,188,0,0,0,0,0,0,0,2,36,0,0,1,0,0,2,33,0,0,6,0,0,33,5,1,0,"04.04.2019 16:30"
47,141226,2124,2100,29,1126,980,18,998,1,997,14,0,1,0,2,511,2,0,67,0,6,0,0,0,237,0,0,0,1,3,0,0,1,21,1,1,0,0,0,0,64,0,1,26,0,0,36,1,0,1,2019-04-01T05:20:00
47,141226,2124,2100,29,1126,980,18,998,0,998,15,0,1,0,2,511,2,0,67,0,6,0,0,0,237,0,0,0,1,3,0,0,1,21,1,1,0,0,0,0,64,0,1,26,0,0,36,1,0,1,"02.04.2019 08:30"
49,140267,285,279,6,88,191,6,197,0,197,0,0,2,0,1,57,0,18,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,36,0,0,2,0,1,14,0,0,0,2019-03-31T23:20:00
49,140267,285,279,6,88,191,6,197,0,197,0,0,2,0,1,57,0,0,18,0,0,0,0,0,52,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,36,0,0,2,0,1,14,0,0,0,"31.03.2019 23:30"
49,140830,1713,1682,32,749,939,25,964,7,964,7,0,0,0,1,459,1,0,101,0,16,0,1,0,206,1,1,0,0,0,1,0,1,47,0,1,0,0,0,0,50,0,1,32,0,1,34,2,0,0,2019-04-01T15:00:00
49,140830,1713,1682,32,750,938,25,963,0,963,5,0,0,0,1,459,1,0,101,0,16,0,1,0,206,1,0,0,0,0,1,0,1,47,0,1,0,0,0,0,50,0,1,32,0,1,34,2,0,0,"03.04.2019 17:00"
50,141079,2190,2169,21,1182,993,14,1007,0,1007,14,0,1,1,2,346,2,0,125,0,15,0,0,1,330,0,0,0,0,7,0,1,0,18,0,2,1,0,0,0,63,0,0,18,7,0,45,3,0,4,2019-04-01T15:00:00
50,141079,2190,2169,21,1182,993,14,1007,0,1008,16,0,1,1,2,346,2,0,125,0,15,0,0,1,330,0,0,0,0,7,0,1,0,18,0,2,1,0,0,0,63,0,0,18,7,0,45,3,0,4,"02.04.2019 17:30"
59,140313,1260,1224,7,937,319,4,323,0,323,2,0,2,0,148,1,0,30,0,2,0,0,0,0,86,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,35,0,0,3,1,0,6,0,0,0,2019-03-31T23:06:00
59,140313,1260,1224,7,937,319,4,323,0,323,2,0,0,2,0,148,1,0,30,0,2,0,0,0,86,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,35,0,0,3,1,0,6,0,0,0,"31.03.2019 23:20"
60,000003,420,415,0,117,303,0,303,10,303,0,0,1,0,0,2,0,0,2,1,10,0,0,0,109,0,0,0,0,15,0,0,0,3,2,0,0,0,0,0,124,0,1,10,0,0,8,1,0,4,2019-03-31T23:45:00
60,000003,420,415,0,117,303,0,303,0,303,10,0,1,0,0,2,0,0,2,1,10,0,0,0,109,0,0,0,0,15,0,0,0,3,2,0,0,0,0,0,124,0,1,10,0,0,8,1,0,4,"01.04.2019 14:00"
